symbol,address,decimal,order_size,err
LETSGO,0xa6586e19ef681b1ac0ed3d46413d199a555dbb95,18,,None
JELLY,0xf5f06ffa53ad7f5914f493f16e57b56c8dd2ea80,18,,None
GCAKE,0x5f944b0c4315cb7c3a846b025ab4045da44abf6c,18,,None
TRL,0x58f9102bf53cf186682bd9a281d3cd3c616eec41,18,,None
WINTER,0xccba0b2bc4babe4cbfb6bd2f1edc2a9e86b7845f,18,,None
CLAVELL,0x11831c3ff9d8231de8632ce10f59ed7fdc1c53c9,18,,None
OGV,0x9c354503c38481a7a7a51629142963f98ecc12d0,18,,None
TGL,0xcc4450edefbbeb450e2f205f4eceff7232d54e92,18,,None
PPT,0xd4fa1460f537bb9085d22c7bccb5dd450ef28e3a,8,,None
FlokiChain,0x0c23a0ce478ada00df4e3c951b8fa6ffe7f1c56b,18,,None
STZ,0x3f5294df68f871241c4b18fcf78ebd8ac18ab654,18,,None
CMERGE,0xc48b4814faed1ccc885dd6fde62a6474aecbb19a,9,,None
JRT,0x8a9c67fee641579deba04928c4bc45f66e26343a,18,,None
PLSU,0x909171ab06909ff74cc183039567ddc071754acd,18,,None
TZKI,0xf527d24391c767b86b8e91385e1ce9c54d230a2b,9,,None
SHIN,0x323efd000a71f2567534e66ec6ae1b2b789a623a,18,,None
XBTC,0x1ed5bf73281d956f331a1164981728af1a499fbe,9,,None
EGGS,0x1406e29ac392bfc982160058d054d61de0695ee8,9,,None
TORA,0x7a3f7f6675514d4d611b442a4b76752f6ab77670,18,,None
ALPHA,0x138c2f1123cf3f82e4596d097c118eac6684940b,18,,None
MAHA,0xb4d930279552397bba2ee473229f89ec245bc365,18,,None
POOLZ,0x69a95185ee2a045cdc4bcd1b1df10710395e4e23,18,,None
WMATIC,0x7c9f4c87d911613fe9ca58b579f737911aad2d43,18,,None
BASv2,0x106538cc16f938776c7c180186975bca23875287,18,,None
$LSVR,0x79a06acb8bdd138beeecce0f1605971f3ac7c09b,18,,None
VLXPAD,0xb8e3bb633f7276cc17735d86154e0ad5ec9928c0,18,,None
GRG,0x4fbb350052bca5417566f188eb2ebce5b19bc964,18,,None
GENI,0xaac1abdb4fb7a91a0e2e036dfacc45f708ed6a39,18,,None
PAL,0xab846fb6c81370327e784ae7cbb6d6a6af6ff4bf,18,,None
redact,0xcd2e3a66507e94190e3b1521a189ad821c8c3006,18,,None
STC,0x15b543e986b8c34074dfc9901136d9355a537e7e,18,,None
WKDA,0x85d7bdfc9c3426b33a684241eeee70385bc42820,18,,None
SWRV,0xb8baa0e4287890a5f79863ab62b7f175cecbd433,18,,None
ERC20,0xc3761eb917cd790b30dad99f6cc5b4ff93c4f9ea,18,,None
RDN,0x255aa6df07540cb5d3d297f0d0d4d84cb52bc8e6,18,,None
CNTR,0x03042482d64577a7bdb282260e2ea4c8a89c064b,18,,None
DBUY,0x4ece5c5cfb9b960a49aae739e15cdb6cfdcc5782,9,,None
AIT,0x79650799e7899a802cb96c0bc33a6a8d4ce4936c,18,,None
RBC,0xa4eed63db85311e22df4473f87ccfc3dadcfa3e3,18,,None
GDC,0x301c755ba0fca00b1923768fffb3df7f4e63af31,18,,None
MYTH,0xba41ddf06b7ffd89d1267b5a93bfef2424eb2003,18,,None
DBC,0x1f735f84b07cc20e9ac471c291a87b5a2428d518,15,,None
CLV,0x80c62fe4487e1351b47ba49809ebd60ed085bf52,18,,None
wGOO,0x600d003febc6c2b503621060cbd371dce1c8ef1e,18,,None
FNK,0xb5fe099475d3030dde498c3bb6f3854f762a48ad,18,,None
MBN,0x4eeea7b48b9c3ac8f70a9c932a8b1e8a5cb624c7,18,,None
RELAY,0x5d843fa9495d23de997c394296ac7b4d721e841c,18,,None
cV,0x50bc2ecc0bfdf5666640048038c1aba7b7525683,18,,None
SHIB23,0x037beff973341cd6780036f1daf69d746f2a4b8a,18,,None
BOOP,0x07059f69cdfd236e2399099e54b4bd725ddc1102,18,,None
RUSTIC,0x57598acebc6638164682502ae9064abdd1d935a6,9,,None
LYM,0xc690f7c7fcffa6a82b79fab7508c466fefdfc8c5,18,,None
VERSE,0x249ca82617ec3dfb2589c4c17ab7ec9765350a18,18,,None
LM,0x7bec98609cb6378d6f995e8f8097ee78376fbec9,18,,None
ZEON,0xe5b826ca2ca02f09c1725e9bd98d9a8874c30532,18,,None
CRBN,0xcdeee767bed58c5325f68500115d4b722b3724ee,18,,None
EYE,0x155ff1a85f440ee0a382ea949f24ce4e0b751c65,18,,None
SYNR,0xbc6e06778708177a18210181b073da747c88490a,18,,None
DRAK,0xbd74429c4991b1e9da8e747861447b570f503330,3,,None
TOR,0xb6c246cdca00c707fc511239808f9c1f3c12cb9c,9,,None
UDT,0x90de74265a416e1393a450752175aed98fe11517,18,,None
GINU,0x74be64b45d394fa57816c1950e94dbb8d7a7b306,9,,None
FTRB,0x2596825a84888e8f24b747df29e11b5dd03c81d7,18,,None
WIZ,0x33d20575f20c6a1881f8ab08e69f6fbaffaeedf2,12,,None
BZN,0x6524b87960c2d573ae514fd4181777e7842435d4,18,,None
SPOOL,0x40803cea2b2a32bda1be61d3604af6a814e70976,18,,None
GBYTE,0x31f69de127c8a0ff10819c0955490a4ae46fcc2a,18,,None
XAI,0xd7c9f0e536dc865ae858b0c0453fe76d13c3beac,18,,None
renDOGE,0x3832d2f059e55934220881f831be501d180671a7,8,,None
tfUSDC,0xa991356d261fbaf194463af6df8f0464f8f1c742,6,,None
ARTX,0x741b0428efdf4372a8df6fb54b018db5e5ab7710,18,,None
GEO,0x147faf8de9d8d8daae129b187f0d02d819126750,18,,None
FODL,0x4c2e59d098df7b6cbae0848d66de2f8a4889b9c3,18,,None
HRD,0x461b71cff4d4334bba09489ace4b5dc1a1813445,9,,None
TUZI,0xa8f3dc125ae42da152f1da93644a9e3766a9fae8,9,,None
$colR,0x14b40ad2eba6c1b31db2ba817b07578afb414415,18,,None
🙏,0x77d1b367221a5864af03d7a9e4e6ae2e6cd2a0ae,6,,None
KLEE,0xa67e9f021b9d208f7e3365b2a155e3c55b27de71,9,,None
DIA,0x84ca8bc7997272c7cfb4d0cd3d55cd942b3c9419,18,,None
FKX,0x16484d73ac08d2355f466d448d2b79d2039f6ebb,18,,None
VST,0xb7c2fcd6d7922eddd2a7a9b0524074a60d5b472c,18,,None
BONE,0x53c45431920b50024df04256d9f610dd077e3095,18,,None
RFuel,0xaf9f549774ecedbd0966c52f250acc548d3f36e5,18,,None
POLK,0xd478161c952357f05f0292b56012cd8457f1cfbf,18,,None
KKF,0x670ae31a5c25a9d77e7701e0ae6b233a8532b203,18,,None
SLD,0x1ef6a7e2c966fb7c5403efefde38338b1a95a084,18,,None
CWS,0xac0104cca91d167873b8601d2e71eb3d4d8c33e0,18,,None
OK,0xd3ac016b1b8c80eeadde4d186a9138c9324e4189,18,,None
QUAD,0xab2a7b5876d707e0126b3a75ef7781c77c8877ee,18,,None
aETHb,0xd01ef7c0a5d8c432fc2d1a85c66cf2327362e5c6,18,,None
JPYC,0x2370f9d504c7a6e775bf6e14b3f12846b594cd53,18,,None
PoA,0x1d2d542e6d9d85a712deb4d1a7d96a16ce00b8ce,18,,None
ACE,0xec5483804e637d45cde22fa0869656b64b5ab1ab,18,,None
UTU,0xa58a4f5c4bb043d2cc1e170613b74e767c94189b,18,,None
FRZ,0x55b1e2d8b13e7acad03353fad58fc3fa065c5822,18,,None
BiFi,0x2791bfd60d232150bff86b39b7146c0eaaa2ba81,18,,None
ETHPAD,0x8db1d28ee0d822367af8d220c0dc7cb6fe9dc442,18,,None
DNT,0x0abdace70d3790235af448c88547603b945604ea,18,,None
KEY,0x4cc19356f2d37338b9802aa8e8fc58b0373296e7,18,,None
CAKE,0xdd111a6c040b56bcf54d3c778a452bc30700ae3a,18,,None
MICRO,0xbe6c8f2810ef39420d2dc2901b8414c8c45fee6d,18,,None
TETHERDOOM,0x0110ad3cf10a6d04993bec37bdccba6ee2c48a27,18,,None
AZA,0x56322c14cb5f53531c231b8f9ab178bf5d893a5e,18,,None
ADABULL,0x43de1145cd22f0a9cc99e51c205e6e81161df6b9,18,,None
KongBeast,0xf4b38f5e42e2a5ffd545121574fef335e77dd493,9,,None
PNK,0x93ed3fbe21207ec2e8f2d3c3de6e058cb73bc04d,18,,None
SAUDISHIB,0x34d31446a522252270b89b09016296ec4c98e23d,8,,None
XDCE,0x40fe04e78cc5b3bdd7af3ab02ad5d2017adbd4b9,18,,None
TAP,0x7f1f2d3dfa99678675ece1c243d3f7bc3746db5d,18,,None
MOONCAT,0x98968f0747e0a261532cacc0be296375f5c08398,18,,None
VIB,0x2c974b2d0ba1716e644c1fc59982a89ddd2ff724,18,,None
BPRO,0xbbbbbbb5aa847a2003fbc6b5c16df0bd1e725f61,18,,None
HFT,0xb3999f658c0391d94a37f7ff328f3fec942bcadc,18,,None
ARTEM,0x9b83f827928abdf18cf1f7e67053572b9bceff3a,18,,None
YAE,0x4ee438be38f8682abb089f2bfea48851c5e71eaf,18,,None
ZONE,0xc1d9b5a0776d7c8b98b8a838e5a0dd1bc5fdd53c,18,,None
EURS,0xdb25f211ab05b1c97d595516f45794528a807ad8,2,,None
Doge,0x894265608911b3ee55381ec423bc34dcd783ac24,18,,None
MTV,0x6226e00bcac68b0fe55583b90a1d727c14fab77f,18,,None
OSEA,0xc4601528f2e0720768a420760f0c6a717fff0e64,18,,None
BOBC,0xe803178b48a0e560c2b19f3b3d4e504f79d229ce,18,,None
GMI,0x47110d43175f7f2c2425e7d15792acc5817eb44f,18,,None
NHT,0x84342e932797fc62814189f01f0fb05f52519708,18,,None
MAPS,0x2b915b505c017abb1547aa5ab355fbe69865cc6d,6,,None
DELTA rLP,0xfcfc434ee5bff924222e084a8876eee74ea7cfba,18,,None
Treat,0xdc3439ba91fc0caf405070c0f946eab0043c21fd,18,,None
KTLYO,0x24e3794605c84e580eea4972738d633e8a7127c8,18,,None
WWY,0x9ab70e92319f0b9127df78868fd3655fb9f1e322,18,,None
bALPHA,0x7a5ce6abd131ea6b148a022cb76fc180ae3315a6,18,,None
SHAKE,0x6006fc2a849fedaba8330ce36f5133de01f96189,18,,None
RWASTE,0x5cd2fac9702d68dde5a94b1af95962bcfb80fc7d,18,,None
G*,0x97e19e2a5458294842036404e6a05571d8bc2fa3,18,,None
Y2B,0xf9c12b27ce5058ab98ce11bd53900f84e18c0650,18,,None
CFi,0x63b4f3e3fa4e438698ce330e365e831f7ccd1ef4,18,,None
INXT,0x4a8f5f96d5436e43112c2fbc6a9f70da9e4e16d4,8,,None
TOON,0xaee433adebe0fbb88daa47ef0c1a513caa52ef02,18,,None
SXP,0x8ce9137d39326ad0cd6491fb5cc0cba0e089b6a9,18,,None
AAG,0x5ba19d656b65f1684cfea4af428c23b9f3628f97,18,,None
XTK,0x7f3edcdd180dbe4819bd98fee8929b5cedb3adeb,18,,None
stkAAVE,0x4da27a545c0c5b758a6ba100e3a049001de870f5,18,,None
VOLT,0xffbf315f70e458e49229654dea4ce192d26f9b25,18,,None
YLA,0x9ba60ba98413a60db4c651d4afe5c937bbd8044b,18,,None
TIDAL,0x29cbd0510eec0327992cd6006e63f9fa8e7f33b7,18,,None
ALFA,0x5609972dd1655455eabc7019b9df15f8d00640ba,18,,None
SOLID,0x777172d858dc1599914a1c4c6c9fc48c99a60990,18,,None
WARRIOR,0xe218a21d03dea706d114d9c4490950375f3b7c05,18,,None
ARCHAI,0xfa52aed72100f36cfa6fe6679903ecab184a8ff3,9,,None
COMBO,0xffffffff2ba8f66d4e51811c5190992176930278,18,,None
USDT,0x632f2894cb421d0b09a9ae361a5db3f0163fce2d,18,,None
PDI,0x632806bf5c8f062932dd121244c9fbe7becb8b48,18,,None
DOMI,0x45c2f8c9b4c0bdc76200448cc26c48ab6ffef83f,18,,None
BUMP,0x785c34312dfa6b74f6f1829f79ade39042222168,18,,None
PAD,0xea7cc765ebc94c4805e3bff28d7e4ae48d06468a,18,,None
LIT,0xc5b3d3231001a776123194cf1290068e8b0c783b,18,,None
DEXE,0xde4ee8057785a7e8e800db58f9784845a5c2cbd6,18,,None
PP,0xece8531550fc599ccb2c7734494fbc358d0a9483,18,,None
LAYER,0x0ff6ffcfda92c53f615a4a75d982f399c989366b,18,,None
NAO,0xd049206fb408a611e543791f2d8f102a8bc253dc,18,,None
Mika,0xd44fc10f34b260d4ce7af7359012ea4ae1967ebf,18,,None
USHIBA,0xb893a8049f250b57efa8c62d51527a22404d7c9a,9,,None
MEED,0x8503a7b00b4b52692cc6c14e5b96f142e30547b7,18,,None
DMT,0x79126d32a86e6663f3aaac4527732d0701c1ae6c,18,,None
EQX,0xbd3de9a069648c84d27d74d701c9fa3253098b15,18,,None
MOON,0xe1ca72ff3434b131765c62cbcbc26060f7aba03d,18,,None
DEC,0x9393fdc77090f31c7db989390d43f454b1a6e7f3,3,,None
PIXL,0x427a03fb96d9a94a6727fbcfbba143444090dd64,18,,None
wSIENNA,0x9b00e6e8d787b13756eb919786c9745054db64f9,18,,None
DAMM,0xb3207935ff56120f3499e8ad08461dd403bf16b8,18,,None
SWTH,0xb4371da53140417cbb3362055374b10d97e420bb,8,,None
TRVL,0xd47bdf574b4f76210ed503e0efe81b58aa061f3d,18,,None
WTA,0x02577b5ac3bcf942981fe59cb0c434e05e33c6e5,18,,None
VOLT,0x559ebc30b0e58a45cc9ff573f77ef1e5eb1b3e18,18,,None
HEEL,0xf941d3aabf2ee0f5589e68ba6047b8329592b366,9,,None
NCT,0x8a9c4dfe8b9d8962b31e4e16f8321c44d48e246e,18,,None
GLYPH,0xd70240dd62f4ea9a6a2416e0073d72139489d2aa,18,,None
KODACHI,0x57c411e9a358e2d2d0a6b058cedb709175e8fd16,18,,None
BLUEY,0x4f8bb0d4256bfa4913eb7163dd5be8b3a0f6b028,18,,None
WATER,0x77172400cc10e2747bcbf78ae0c7fa8ed8e71783,18,,None
BFC,0x0c7d5ae016f806603cb1782bea29ac69471cab9c,18,,None
Zolo,0x12554878017f5dc82cc0ed4a3935d1f34fdb7619,9,,None
KIRO,0xb1191f691a355b43542bea9b8847bc73e7abb137,18,,None
ZUZ,0x202f1877e1db1120ca3e9a98c5d505e7f035c249,18,,None
MVDG,0x2ee543b8866f46cc3dc93224c6742a8911a59750,18,,None
BONE,0xa0c9ce5cfbf8c91053d8a3f14f51b13caa687407,9,,None
NUX,0x89bd2e7e388fab44ae88bef4e1ad12b4f1e0911c,18,,None
BABYSAITAMA,0xf79f9020560963422ecc9c0c04d3a21190bbf045,9,,None
GEMX,0x3b5e2df103a037509dcc8430e5462b9cd8f75f49,9,,None
FLy,0x85f6eb2bd5a062f5f8560be93fb7147e16c81472,4,,None
MGH,0x8765b1a0eb57ca49be7eacd35b24a574d0203656,18,,None
CLIFF,0x0dafa9206a65d5b83b163191973eb2c82b091435,18,,None
LCS,0xaa19961b6b858d9f18a115f25aa1d98abc1fdba8,18,,None
XMETA,0x591127253e40d4f63bf29ccf3d81fd062a149c8c,18,,None
ACQ,0x4bdcb66b968060d9390c1d12bd29734496205581,18,,None
VPP,0x5eeaa2dcb23056f4e8654a349e57ebe5e76b5e6e,18,,None
SCCN,0xdfddf7a69716124bc346ba556d4b9f9e74c4a8bc,18,,None
MCHC,0xd69f306549e9d96f183b1aeca30b8f4353c2ecc3,18,,None
ZEFU,0xb1e9157c2fdcc5a856c8da8b2d89b6c32b3c1229,18,,None
BG,0xc24f904b9427f7e1d12bf8dfab8de9388ad74605,18,,None
SGL,0x91c2776a987dd4e875d7d93c83dd32beba46c9b7,9,,None
SOUL,0x75858677e27c930fb622759feaffee2b754af07f,8,,None
VNXAU,0x6d57b2e05f26c26b549231c866bdd39779e4a488,18,,None
WBNB,0x418d75f65a02b3d53b2418fb8e1fe493759c7605,18,,None
SURE,0xcb86c6a22cb56b6cf40cafedb06ba0df188a416e,18,,None
REDPANDA,0x514cdb9cd8a2fb2bdcf7a3b8ddd098caf466e548,9,,None
SHINJA,0x7dac25b1a665e1c70f25f1fc37d88c99274984ed,9,,None
BTT,0xe83cccfabd4ed148903bf36d4283ee7c8b3494d1,6,,None
NRFB,0x00281dfce4cfd72c0b6fda2aaaf077258743f9e8,0,,None
CNFI,0xeabb8996ea1662cad2f7fb715127852cd3262ae9,18,,None
KP4R,0xa89ac6e529acf391cfbbd377f3ac9d93eae9664e,18,,None
TUF,0x6f8b23296394d20ec048fbdec8ebc0ca90f5c8f1,18,,None
CVC,0x41e5560054824ea6b0732e656e3ad64e20e94e45,8,,None
SHIBU,0x7bfde33d790411a88d46e9e1be32fc86228891a4,9,,None
CRAMER,0x64df3aab3b21cc275bb76c4a581cf8b726478ee0,18,,None
LIME,0x9d0b65a76274645b29e4cc41b8f23081fa09f4a3,18,,None
LMR,0x4b1d0b9f081468d780ca1d5d79132b64301085d1,8,,None
DSD,0xbd2f0cd039e0bfcf88901c98c0bfac5ab27566e3,18,,None
MOON,0x2d850fd95f37e9d9129f387baab7015bd11a084b,9,,None
$ANRX,0xcae72a7a0fd9046cf6b165ca54c9e3a3872109e0,18,,None
HAKI,0xf90c7f66eac7e2130bf677d69a250b2136cf6697,18,,None
GBX,0x12fcd6463e66974cf7bbc24ffc4d40d6be458283,8,,None
PSRT,0x158a7b948bd87f606ecd4bd08fe0a0c5b3329f58,18,,None
CMT,0xe910c2a090516fb7a7be07f96a464785f2d5dc18,18,,None
HDAO,0xdac657ffd44a3b9d8aba8749830bf14beb66ff2d,18,,None
VENOM,0xc0ce813ee30dfc767463bc4fbff217333fed9ffa,9,,None
SUYOSHI,0xdaf7b672a93ff71d96a008a4135662eac6c19238,8,,None
BCB,0x2d886570a0da04885bfd6eb48ed8b8ff01a0eb7e,9,,None
INUINU,0xc6bdb96e29c38dc43f014eed44de4106a6a8eb5f,18,,None
BOOST,0x4e0fca55a6c3a94720ded91153a27f60e26b9aa8,18,,None
COLL,0x957891c11616d3e0b0a76a76fb42724c382e0ef3,18,,None
BOR,0x3c9d6c1c73b31c837832c72e04d3152f051fc1a9,18,,None
VetMe,0xe7ef051c6ea1026a70967e8f04da143c67fa4e1f,9,,None
MTO,0xe66b3aa360bb78468c00bebe163630269db3324f,18,,None
BCUG,0x14da7b27b2e0fedefe0a664118b0c9bc68e2e9af,18,,None
TAXHAVENINU,0x664c6e221c77313307467b121528ad563107bd01,9,,None
CHOMP,0x1cbc7bff57c17078cdcc71335a1c35c61b6f11f1,18,,None
MOF,0x653430560be843c4a3d143d0110e896c2ab8ac0d,16,,None
DLTA,0x0000000de40dfa9b17854cbc7869d80f9f98d823,18,,None
XFA,0x1e29aeb6c45840354fae1c143ff9b92543c37e8c,18,,None
SHFT,0xb17c88bda07d28b3838e0c1de6a30eafbcf52d85,18,,None
HAND,0x48c1b2f3efa85fbafb2ab951bf4ba860a08cdbb7,0,,None
TCAP,0x16c52ceece2ed57dad87319d91b5e3637d50afa4,18,,None
BabyTsuka,0x848592388097d2a3ca9e285f445e5b92b6af52ad,18,,None
MFTU,0xba745513acebcbb977497c569d4f7d340f2a936b,18,,None
AMPLIFI,0xd23367155b55d67492dfdc0fc7f8bb1df7114fd9,18,,None
CHART,0x1d37986f252d0e349522ea6c3b98cb935495e63e,18,,None
VBTC,0xe1406825186d63980fd6e2ec61888f7b91c4bae4,18,,None
EMT,0x554c7787475ee07af911107ecfa2f1e55b74f5f1,18,,None
ALLUO,0x1e5193ccc53f25638aa22a940af899b692e10b09,18,,None
GN,0x4964948be150352e4f7f2a373f22ababec4cbb42,18,,None
SANSHU,0xc73c167e7a4ba109e4052f70d5466d0c312a344d,9,,None
JPYC,0x431d5dff03120afa4bdf332c61a6e1766ef37bdb,18,,None
PXP,0x95aa5d2dbd3c16ee3fdea82d5c6ec3e38ce3314f,18,,None
MEME,0xd5525d397898e5502075ea5e830d8914f6f0affe,8,,None
BTCP,0x723cbfc05e2cfcc71d3d89e770d32801a5eef5ab,8,,None
USDT,0x4ec839f8ae97bf6337303f9410f86ea262cdf166,6,,None
STOP,0x8c3ee4f778e282b59d42d693a97b80b1ed80f4ee,18,,None
TOL,0xd07d9fe2d2cc067015e2b4917d24933804f42cfa,18,,None
DATA,0x33d63ba1e57e54779f7ddaeaa7109349344cf5f1,18,,None
BZZ,0x19062190b1925b5b6689d7073fdfc8c2976ef8cb,16,,None
BIGGUY,0xd99ddb8a7fa862c166acb64774ead93db2877108,18,,None
BigSB,0x131157c6760f78f7ddf877c0019eba175ba4b6f6,18,,None
OE,0x3b6494b2c645eda804ae32bb258fc6c78a4a602a,9,,None
ANGLE,0x31429d1856ad1377a8a0079410b297e1a9e214c2,18,,None
DOG,0x47d920a911cb9a0ad4618698ba3fef800abc868d,18,,None
KIN,0x818fc6c2ec5986bc6e2cbf00939d90556ab12ce5,18,,None
Lit,0xab78f098b3ca1a0fbc5fc611b22d739f5add13dd,18,,None
MODA,0x1117ac6ad6cdf1a3bc543bad3b133724620522d5,18,,None
JACY,0x916c5de09cf63f6602d1e1793fb41f6437814a62,9,,None
DUCK,0xffe136de12a2cd95f64cef9f36414c93e9003959,18,,None
DEXY,0x2da9cc8da9e6fc64fbb4528711292133f47a7be6,18,,None
BITS,0xcbc6922bb75e55d7ca5dabcf0ea2d7787fd023f6,18,,None
SZC,0xf5832512cfda8083e5b2dd0aa7c1b9265c03ba1f,8,,None
FOUR,0x4730fb1463a6f1f44aeb45f6c5c422427f37f4d0,18,,None
GENART,0x12e56851ec22874520dc4c7fa0a8a8d7dba1bac8,18,,None
MARS4,0x16cda4028e9e872a38acb903176719299beaed87,18,,None
JBX,0x3abf2a4f8452ccc2cf7b4c1e4663147600646f66,18,,None
TUBBY,0x0e050b2b7adb2cae5e8593e280ed5582953f9ad2,18,,None
CGT,0xf5238462e7235c7b62811567e63dd17d12c2eaa0,8,,None
MEME,0x74b988156925937bd4e082f0ed7429da8eaea8db,18,,None
MMAI,0xaa0c5b3567fd1bac8a2a11eb16c3f81a49eea90f,7,,None
NMSIS,0x7b6bbbeac6a7f5681ec8e250b9aeb45a42bdc2cf,18,,None
MIRROR,0x69d7da5dbd9b38f422e8152c721f0f4db41ffa23,18,,None
SAK3,0xe9f84de264e91529af07fa2c746e934397810334,18,,None
BREED,0x94e9eb8b5ab9fd6b9ea3169d55ffade62a01702e,18,,None
SEKIRO,0x952193fcf398550b6caa0ecf5e706a6ad0ab8d8a,9,,None
AERGO,0x91af0fbb28aba7e31403cb457106ce79397fd4e6,18,,None
SUNC,0x692accdd8b86692427e0aa4752ae917df01cc56f,18,,None
RESET,0x30df7d7ee52c1b03cd009e656f00ab875adceed2,18,,None
PRT,0x7369d128a7e1a0dad37b7057bb37d700a58b3ff5,18,,None
RSC,0xd101dcc414f310268c37eeb4cd376ccfa507f571,18,,None
IXP,0x54cb643ab007f47882e8120a8c57b639005c2688,18,,None
PAN,0xd56dac73a4d6766464b38ec6d91eb45ce7457c44,18,,None
WAXE,0x7a2bc711e19ba6aff6ce8246c546e8c4b4944dfd,8,,None
SNOW,0xfe9a29ab92522d14fc65880d817214261d8479ae,18,,None
2CRZ,0x2c9c19ce3b15ae77c6d80aec3c1194cfd6f7f3fa,18,,None
WPT,0x4fd51cb87ffefdf1711112b5bd8ab682e54988ea,18,,None
HIKARI,0xd4126f195a8de772eeffa61a4ab6dd43462f4e39,18,,None
IGG,0x8ffe40a3d0f80c0ce6b203d5cdc1a6a86d9acaea,6,,None
GURA,0x5b4c95f76b8bd3ada1d8baa717cf658e14cf0dbf,18,,None
TIA,0x824e35f7a75324f99300afac75ecf7354e17ea26,9,,None
ROOBEE,0xa31b1767e09f842ecfd4bc471fe44f830e3891aa,18,,None
FDT,0xed1480d12be41d92f36f5f7bdd88212e381a3677,18,,None
KNIGHT,0x3541a5c1b04adaba0b83f161747815cd7b1516bc,18,,None
$8Pay,0x7577b6a54f383f5ecd699d648ee3f73c5ad5e196,18,,None
FER,0x2f32b39023da7d6a6486a85d12b346eb9c2a0d19,18,,None
QUICK,0x6c28aef8977c9b773996d0e8376d2ee379446f2f,18,,None
IDK,0x61fd1c62551850d0c04c76fce614cbced0094498,8,,None
BABYDOGE,0xac8e13ecc30da7ff04b842f21a62a1fb0f10ebd5,9,,None
VOXDEI,0xee5a38ce0e9bd91ec8d58146d9555ac79ed6eb40,9,,None
XMT,0x3e5d9d8a63cc8a88748f229999cf59487e90721e,18,,None
XTM,0xcd1faff6e578fa5cac469d2418c95671ba1a62fe,18,,None
SAFEEARTH,0xe6f1966d04cfcb9cd1b1dc4e8256d8b501b11cba,9,,None
TXA,0x4463e6a3ded0dbe3f6e15bc8420dfc55e5fea830,18,,None
DENA,0x15f0eedf9ce24fc4b6826e590a8292ce5524a1da,18,,None
FRX,0x4c6e4a16b5448269240bbe7af331acb821d22693,2,,None
CTR,0x923b83c26b3809d960ff80332ed00aa46d7ed375,18,,None
$SHIBE,0x8132ac29f007337395e782c930960895c9de3e10,18,,None
XY,0x77777777772cf0455fb38ee0e75f38034dfa50de,18,,None
YOGA,0xd7eeb30e59f01120520c1e5d58df2a49d7201234,18,,None
BYBIT,0x3bf2f57e71782a4352e9479ffe681d578f2f88fb,8,,None
PRINTS,0x4dd28568d05f09b02220b09c2cb307bfd837cb95,18,,None
Mars,0x66c0dded8433c9ea86c8cf91237b14e10b4d70b7,18,,None
EHIVE,0x4ae2cd1f5b8806a973953b76f9ce6d5fab9cdcfd,18,,None
TCR,0x9c4a4204b79dd291d6b6571c5be8bbcd0622f050,18,,None
FTTC,0xd9f6724f250f4da8453e3dd97d718872bf72c1da,18,,None
KTN,0x491e136ff7ff03e6ab097e54734697bb5802fc1c,18,,None
ETM,0xe0aaacc07f9d7aa3fb3d4f7fb9242a5a9697df00,18,,None
AMN,0x737f98ac8ca59f2c68ad658e3c3d8c8963e40a4c,18,,None
M,0xc3e486f614e297d8e016ac2805e81707c627b2d5,18,,None
A,0x9835e9345f3dc64c2771afdbc535806e901341bd,18,,None
RAZE,0x5eaa69b29f99c84fe5de8200340b4e9b4ab38eac,18,,None
EWW,0x3d38f87bef0123f5764635c7e11048027e0721a8,9,,None
CWAP,0xe74dc43867e0cbeb208f1a012fc60dcbbf0e3044,18,,None
ETHMAXY,0x0fe20e0fa9c78278702b05c333cc000034bb69e2,18,,None
VOLT,0x3f7aff0ef20aa2e646290dfa4e67611b2220c597,9,,None
DEV,0x5caf454ba92e6f2c929df14667ee360ed9fd5b26,18,,None
SDOGE,0xaac40a79e590db6f6ac5d4b53a9bfd5dc7582c4c,18,,None
INFI,0x159751323a9e0415dd3d6d42a1212fe9f4a0848c,18,,None
PAINT,0x4c6ec08cf3fc987c6c4beb03184d335a2dfc4042,18,,None
ESD,0x36f3fd68e7325a35eb768f1aedaae9ea0689d723,18,,None
wBAN,0xe20b9e246db5a0d21bf9209e4858bc9a3ff7a034,18,,None
MANDOX,0x33d203fa03bb30b133de0fe2d6533c268ba286b6,9,,None
DGTX,0xc666081073e8dff8d3d1c2292a29ae1a2153ec09,18,,None
BOBA,0x42bbfa2e77757c645eeaad1655e0911a7553efbc,18,,None
AID,0x37e8789bb9996cac9156cd5f5fd32599e6b91289,18,,None
BORK,0x221c0c53ab669f544cb7ca5519648573dcc3b222,18,,None
GDT,0xc67b12049c2d0cf6e476bc64c7f82fc6c63cffc5,8,,None
BONK,0x703841230b744ada54356449e9febad09d5ed972,18,,None
METR,0x405ce8b2eaeea7d4ba5fc160848cb2a6569e03f0,18,,None
MFI,0xaa4e3edb11afa93c41db59842b29de64b72e355b,18,,None
FOMO,0x492e09f49fe8d2fafbcc584c2befa5fbc06f94a6,18,,None
LEVER,0x4b5f49487ea7b3609b1ad05459be420548789f1f,18,,None
FORTH,0x77fba179c79de5b7653f68b5039af940ada60ce0,18,,None
SNOV,0xbdc5bac39dbe132b1e030e898ae3830017d7d969,18,,None
